site_id,outer_fold,strategy,K,selected_ex,selected_ex_span_nm,lower_edge_gap_nm,upper_edge_gap_nm,rho_structure,relative_frobenius_error_fullrange,nrmse_energy_fullrange,spectral_cosine_fullrange,reconstruction_supported_fraction_fullrange,single_support_fraction_fullrange,unsupported_fraction_fullrange,target_positions_fullrange,supported_positions_fullrange,single_support_positions_fullrange,unsupported_positions_fullrange,relative_frobenius_error_interpdomain,nrmse_energy_interpdomain,spectral_cosine_interpdomain,reconstruction_supported_fraction_interpdomain,single_support_fraction_interpdomain,unsupported_fraction_interpdomain,target_positions_interpdomain,supported_positions_interpdomain,single_support_positions_interpdomain,unsupported_positions_interpdomain,relative_frobenius_error_edgeonly,nrmse_energy_edgeonly,spectral_cosine_edgeonly,reconstruction_supported_fraction_edgeonly,single_support_fraction_edgeonly,unsupported_fraction_edgeonly,target_positions_edgeonly,supported_positions_edgeonly,single_support_positions_edgeonly,unsupported_positions_edgeonly,reconstruction_supported_fraction,single_support_fraction,unsupported_fraction
S06,5,NAIG,3,365;425;610,245,65,90,0.9781061850027368,0.609841765940359,0.609841765940359,0.8053492256866607,0.9681851048445409,0.06531694384188962,0.03181489515545915,4149,4017,271,132,0.5344455345314476,0.5344455345314476,0.8482870461034987,0.9910414333706606,0.048525569242254575,0.008958566629339306,2679,2655,130,24,0.8149415707495093,0.8149415707495095,0.8121115147413118,0.926530612244898,0.09591836734693877,0.07346938775510205,1470,1362,141,108,0.9681851048445409,0.06531694384188962,0.03181489515545915
S06,5,NAIG,4,365;425;610;545,245,65,90,0.9770114942528736,0.6110132215113956,0.6110132215113956,0.8056072242732015,0.9681851048445409,0.06531694384188962,0.03181489515545915,4149,4017,271,132,0.5362467147910394,0.5362467147910394,0.8463186298477621,0.9910414333706606,0.048525569242254575,0.008958566629339306,2679,2655,130,24,0.8147834278805195,0.8147834278805197,0.8136570929277384,0.926530612244898,0.09591836734693877,0.07346938775510205,1470,1362,141,108,0.9681851048445409,0.06531694384188962,0.03181489515545915
S06,5,NAIG,6,365;425;610;545;505;450,245,65,90,0.9436234263820472,0.5675364043500734,0.5675364043500734,0.8423456801144761,0.9681851048445409,0.026271390696553387,0.03181489515545915,4149,4017,109,132,0.4707690814090536,0.47076908140905355,0.8822575443607203,0.9910414333706606,0.012318029115341545,0.008958566629339306,2679,2655,33,24,0.8138883509242013,0.8138883509242015,0.817341254856256,0.926530612244898,0.05170068027210884,0.07346938775510205,1470,1362,76,108,0.9681851048445409,0.026271390696553387,0.03181489515545915
S06,5,NAIG,8,365;425;610;545;505;450;305;695,390,5,5,0.9688013136289,0.6521715687548343,0.6521715687548344,0.7623170228204911,0.997589780670041,0.02940467582550012,0.002410219329959026,4149,4139,122,10,0.6458428481248036,0.6458428481248037,0.7716587862627801,0.998023227081789,0.02742772424017791,0.0019767729182110206,4047,4039,111,8,1.0158378904205925,1.0158378904205925,0.8099058134370178,0.9803921568627451,0.10784313725490197,0.0196078431372549,102,100,11,2,0.997589780670041,0.02940467582550012,0.002410219329959026
S06,5,Uniform,2,300;700,400,0,0,0.8149972632731254,0.6458905269782164,0.6458905269782164,0.7832669019475084,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,0.6458905269782164,0.6458905269782164,0.7832669019475084,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,,,,,,,0,0,0,0,0.9115449505905038,0.606411183417691,0.08845504940949626
S06,5,Uniform,3,300;500;700,400,0,0,0.9020251778872468,0.6383526079779658,0.6383526079779658,0.7820889947878827,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,0.6383526079779658,0.6383526079779658,0.7820889947878827,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,,,,,,,0,0,0,0,0.9363702096890817,0.18775608580380815,0.0636297903109183
S06,5,Uniform,4,300;435;565;700,400,0,0,0.9830322933771212,0.627489671410028,0.6274896714100279,0.7789630282734716,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,0.627489671410028,0.6274896714100279,0.7789630282734716,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,,,,,,,0,0,0,0,0.9983128464690287,0.1099060014461316,0.0016871535309713184
S06,5,Uniform,6,300;380;460;540;620;700,400,0,0,0.981937602627258,0.5648078342247765,0.5648078342247765,0.8285099263059743,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,0.5648078342247765,0.5648078342247765,0.8285099263059743,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,,,,,,,0,0,0,0,0.9983128464690287,0.04338394793926247,0.0016871535309713184
S06,5,Uniform,8,300;355;415;470;530;585;645;700,400,0,0,0.9906951286261632,0.5449812609236478,0.5449812609236477,0.8385035477711716,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,0.5449812609236478,0.5449812609236477,0.8385035477711716,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,,,,,,,0,0,0,0,0.9983128464690287,0.023620149433598456,0.0016871535309713184
S07,6,NAIG,2,365;425,60,65,275,0.8659003831417625,0.2716464068492699,0.2716464068492699,0.9657966596222051,0.9681851048445409,0.19040732706676308,0.03181489515545915,4149,4017,790,132,0.21296391325407035,0.21296391325407035,0.9792811769491409,0.9733036707452726,0.17908787541713014,0.026696329254727477,899,875,161,24,0.29387480748801337,0.2938748074880135,0.9598495182816332,0.9667692307692307,0.19353846153846155,0.03323076923076923,3250,3142,629,108,0.9681851048445409,0.19040732706676308,0.03181489515545915
S07,6,NAIG,3,365;425;480,115,65,220,0.8461959496442256,0.2730020780733993,0.2730020780733994,0.964826273426123,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.2753704641920684,0.27537046419206845,0.9623966782620836,0.9847328244274809,0.056615776081424936,0.015267175572519083,1572,1548,89,24,0.2710559332916412,0.2710559332916412,0.9673076735576012,0.9580908032596042,0.0446255335661622,0.04190919674039581,2577,2469,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S07,6,NAIG,4,365;425;480;575,210,65,125,0.8872468527640942,0.2681816454573231,0.2681816454573231,0.9655673217000074,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.28230307653718034,0.28230307653718034,0.9598948734334525,0.9901920719248059,0.03637106661217818,0.009807928075194115,2447,2423,89,24,0.2521535302310007,0.2521535302310007,0.9725517069693163,0.936545240893067,0.06756756756756757,0.06345475910693302,1702,1594,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S07,6,NAIG,6,365;425;480;575;510;305,270,5,125,0.9540229885057474,0.3213498276124626,0.32134982761246256,0.9507029540803884,0.997589780670041,0.02940467582550012,0.002410219329959026,4149,4139,122,10,0.3171120554469434,0.3171120554469434,0.9547869350864486,0.9976408139191979,0.03273370687112946,0.0023591860808021233,3391,3383,111,8,0.3886795702756592,0.38867957027565914,0.9516583781320762,0.9973614775725593,0.014511873350923483,0.002638522427440633,758,756,11,2,0.997589780670041,0.02940467582550012,0.002410219329959026
S07,6,NAIG,8,365;425;480;575;510;305;695;625,390,5,5,0.9715380405035576,0.30701958809734203,0.30701958809734203,0.9555505177863267,0.997589780670041,0.02940467582550012,0.002410219329959026,4149,4139,122,10,0.30490971990805715,0.30490971990805715,0.9577916568904622,0.998023227081789,0.02742772424017791,0.0019767729182110206,4047,4039,111,8,0.36860262538031074,0.3686026253803107,0.9670655359074779,0.9803921568627451,0.10784313725490197,0.0196078431372549,102,100,11,2,0.997589780670041,0.02940467582550012,0.002410219329959026
S07,6,Uniform,2,300;700,400,0,0,0.5593869731800767,0.32627734940041875,0.32627734940041864,0.9551992488199629,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,0.32627734940041875,0.32627734940041864,0.9551992488199629,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,,,,,,,0,0,0,0,0.9115449505905038,0.606411183417691,0.08845504940949626
S07,6,Uniform,3,300;500;700,400,0,0,0.8308702791461414,0.31251966721072727,0.31251966721072727,0.9622107253518082,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,0.31251966721072727,0.31251966721072727,0.9622107253518082,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,,,,,,,0,0,0,0,0.9363702096890817,0.18775608580380815,0.0636297903109183
S07,6,Uniform,4,300;435;565;700,400,0,0,0.9337712096332788,0.30866179417579576,0.30866179417579565,0.9604565923481378,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,0.30866179417579576,0.30866179417579565,0.9604565923481378,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,,,,,,,0,0,0,0,0.9983128464690287,0.1099060014461316,0.0016871535309713184
S07,6,Uniform,6,300;380;460;540;620;700,400,0,0,0.9589490968801314,0.2739200048154785,0.2739200048154784,0.9638378383861194,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,0.2739200048154785,0.2739200048154784,0.9638378383861194,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,,,,,,,0,0,0,0,0.9983128464690287,0.04338394793926247,0.0016871535309713184
S07,6,Uniform,8,300;355;415;470;530;585;645;700,400,0,0,0.984126984126984,0.24914698634866095,0.24914698634866095,0.9685776767483136,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,0.24914698634866095,0.24914698634866095,0.9685776767483136,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,,,,,,,0,0,0,0,0.9983128464690287,0.023620149433598456,0.0016871535309713184
S08,7,NAIG,2,365;425,60,65,275,0.934865900383142,0.18468530061766633,0.18468530061766633,0.9848261357936363,0.9681851048445409,0.19040732706676308,0.03181489515545915,4149,4017,790,132,0.14638745826295335,0.14638745826295338,0.9899605537485204,0.9733036707452726,0.17908787541713014,0.026696329254727477,899,875,161,24,0.19774176910110605,0.19774176910110602,0.9829537195801604,0.9667692307692307,0.19353846153846155,0.03323076923076923,3250,3142,629,108,0.9681851048445409,0.19040732706676308,0.03181489515545915
S08,7,NAIG,3,365;425;480,115,65,220,0.9408866995073892,0.1844519370530696,0.18445193705306961,0.9834198625513263,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.15554536415889214,0.1555453641588921,0.9882750955612124,0.9847328244274809,0.056615776081424936,0.015267175572519083,1572,1548,89,24,0.20329066060176967,0.20329066060176962,0.9798065839075858,0.9580908032596042,0.0446255335661622,0.04190919674039581,2577,2469,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S08,7,NAIG,4,365;425;480;620,255,65,80,0.9408866995073892,0.18119926900548836,0.18119926900548836,0.9840659129365743,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.16187153126678328,0.16187153126678325,0.9868751439073578,0.9912280701754386,0.03252923976608187,0.008771929824561403,2736,2712,89,24,0.20685116154371963,0.20685116154371957,0.9807898637131709,0.9235668789808917,0.08138711960368011,0.07643312101910828,1413,1305,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S08,7,NAIG,6,365;425;480;620;545;330,290,30,80,0.9447181171319105,0.18836443774155698,0.18836443774155698,0.9830624659415346,0.9893950349481803,0.021209930103639432,0.010604965051819716,4149,4105,88,44,0.17776477095820137,0.17776477095820134,0.9843184287669068,0.9957173447537473,0.016518813092688895,0.004282655246252677,3269,3255,54,14,0.22370371518134585,0.22370371518134582,0.981724920392753,0.9659090909090909,0.038636363636363635,0.03409090909090909,880,850,34,30,0.9893950349481803,0.021209930103639432,0.010604965051819716
S08,7,NAIG,8,365;425;480;620;545;330;505;400,290,30,80,0.9742747673782158,0.19368103040306067,0.19368103040306067,0.9833968487119278,0.9893950349481803,0.01277416244878284,0.010604965051819716,4149,4105,53,44,0.18507142947740682,0.18507142947740685,0.9841392071949422,0.9957173447537473,0.00948302233098807,0.004282655246252677,3269,3255,31,14,0.22304330826611832,0.2230433082661183,0.9822318678873195,0.9659090909090909,0.025,0.03409090909090909,880,850,22,30,0.9893950349481803,0.01277416244878284,0.010604965051819716
S08,7,Uniform,2,300;700,400,0,0,0.8483853311439519,0.188186769187737,0.18818676918773702,0.982188174072459,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,0.188186769187737,0.18818676918773702,0.982188174072459,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,,,,,,,0,0,0,0,0.9115449505905038,0.606411183417691,0.08845504940949626
S08,7,Uniform,3,300;500;700,400,0,0,0.8587848932676518,0.17322150653371715,0.17322150653371712,0.9854296411750552,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,0.17322150653371715,0.17322150653371712,0.9854296411750552,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,,,,,,,0,0,0,0,0.9363702096890817,0.18775608580380815,0.0636297903109183
S08,7,Uniform,4,300;435;565;700,400,0,0,0.908593322386426,0.17137910114582772,0.1713791011458277,0.9857878687741276,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,0.17137910114582772,0.1713791011458277,0.9857878687741276,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,,,,,,,0,0,0,0,0.9983128464690287,0.1099060014461316,0.0016871535309713184
S08,7,Uniform,6,300;380;460;540;620;700,400,0,0,0.9064039408866996,0.16275798215681425,0.16275798215681422,0.9867495280496879,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,0.16275798215681425,0.16275798215681422,0.9867495280496879,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,,,,,,,0,0,0,0,0.9983128464690287,0.04338394793926247,0.0016871535309713184
S08,7,Uniform,8,300;355;415;470;530;585;645;700,400,0,0,0.976464148877942,0.1574840091159254,0.15748400911592533,0.9876273484281937,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,0.1574840091159254,0.15748400911592533,0.9876273484281937,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,,,,,,,0,0,0,0,0.9983128464690287,0.023620149433598456,0.0016871535309713184
S09,8,NAIG,2,365;425,60,65,275,0.9485495347564314,0.18420697506756806,0.18420697506756806,0.9841336245309243,0.9681851048445409,0.19040732706676308,0.03181489515545915,4149,4017,790,132,0.1647013018283455,0.1647013018283455,0.9882357008337664,0.9733036707452726,0.17908787541713014,0.026696329254727477,899,875,161,24,0.19032622653068598,0.190326226530686,0.9827756766273625,0.9667692307692307,0.19353846153846155,0.03323076923076923,3250,3142,629,108,0.9681851048445409,0.19040732706676308,0.03181489515545915
S09,8,NAIG,3,365;425;480,115,65,220,0.9655172413793104,0.1711728366011811,0.17117283660118113,0.9856349540917121,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.1782984456841316,0.17829844568413164,0.9866735555410858,0.9847328244274809,0.056615776081424936,0.015267175572519083,1572,1548,89,24,0.16690033213390923,0.16690033213390917,0.9859737901607503,0.9580908032596042,0.0446255335661622,0.04190919674039581,2577,2469,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S09,8,NAIG,4,365;425;480;620,255,65,80,0.9671592775041052,0.17198092513376753,0.17198092513376753,0.9855999970754242,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.1745910683930663,0.17459106839306623,0.9867490693447185,0.9912280701754386,0.03252923976608187,0.008771929824561403,2736,2712,89,24,0.16895534454325986,0.1689553445432599,0.9856665009318232,0.9235668789808917,0.08138711960368011,0.07643312101910828,1413,1305,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S09,8,NAIG,6,365;425;480;620;545;330,290,30,80,0.9775588396278052,0.2439253294298589,0.2439253294298589,0.9755328231054942,0.9893950349481803,0.021209930103639432,0.010604965051819716,4149,4105,88,44,0.2614266991156874,0.26142669911568744,0.9736428426825732,0.9957173447537473,0.016518813092688895,0.004282655246252677,3269,3255,54,14,0.18360809334021186,0.18360809334021186,0.9836691404967658,0.9659090909090909,0.038636363636363635,0.03409090909090909,880,850,34,30,0.9893950349481803,0.021209930103639432,0.010604965051819716
S09,8,NAIG,8,365;425;480;620;545;330;505;305,315,5,80,0.9786535303776684,0.23172333201285647,0.23172333201285641,0.9751073251394629,0.9983128464690287,0.009640877319836105,0.0016871535309713184,4149,4142,40,7,0.23430098000569768,0.2343009800056977,0.974536219876533,0.9983695652173913,0.00923913043478261,0.0016304347826086956,3680,3674,34,6,0.2012011825698341,0.2012011825698341,0.9813955252499122,0.997867803837953,0.01279317697228145,0.0021321961620469083,469,468,6,1,0.9983128464690287,0.009640877319836105,0.0016871535309713184
S09,8,Uniform,2,300;700,400,0,0,0.7712096332785988,0.2247111066133422,0.22471110661334218,0.9758975425570943,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,0.2247111066133422,0.22471110661334218,0.9758975425570943,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,,,,,,,0,0,0,0,0.9115449505905038,0.606411183417691,0.08845504940949626
S09,8,Uniform,3,300;500;700,400,0,0,0.9036672140120416,0.1992801398938974,0.1992801398938974,0.9799465123953962,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,0.1992801398938974,0.1992801398938974,0.9799465123953962,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,,,,,,,0,0,0,0,0.9363702096890817,0.18775608580380815,0.0636297903109183
S09,8,Uniform,4,300;435;565;700,400,0,0,0.9518336070060208,0.20507869936416298,0.20507869936416298,0.9787727598124063,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,0.20507869936416298,0.20507869936416298,0.9787727598124063,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,,,,,,,0,0,0,0,0.9983128464690287,0.1099060014461316,0.0016871535309713184
S09,8,Uniform,6,300;380;460;540;620;700,400,0,0,0.9715380405035576,0.19623624009384819,0.1962362400938482,0.9806675537325014,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,0.19623624009384819,0.1962362400938482,0.9806675537325014,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,,,,,,,0,0,0,0,0.9983128464690287,0.04338394793926247,0.0016871535309713184
S09,8,Uniform,8,300;355;415;470;530;585;645;700,400,0,0,0.9896004378763,0.167953973710123,0.167953973710123,0.9865283947819796,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,0.167953973710123,0.167953973710123,0.9865283947819796,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,,,,,,,0,0,0,0,0.9983128464690287,0.023620149433598456,0.0016871535309713184
S10,9,NAIG,2,365;425,60,65,275,0.9698960043787632,0.2754662944825802,0.27546629448258014,0.9633329567412288,0.9681851048445409,0.19040732706676308,0.03181489515545915,4149,4017,790,132,0.24941388231281753,0.24941388231281755,0.9735887161027471,0.9733036707452726,0.17908787541713014,0.026696329254727477,899,875,161,24,0.2843643005576759,0.2843643005576759,0.9599000629406419,0.9667692307692307,0.19353846153846155,0.03323076923076923,3250,3142,629,108,0.9681851048445409,0.19040732706676308,0.03181489515545915
S10,9,NAIG,3,365;425;620,255,65,80,0.9748221127531472,0.2743506809641608,0.2743506809641608,0.9635055979646328,0.9681851048445409,0.06531694384188962,0.03181489515545915,4149,4017,271,132,0.34400970954247606,0.3440097095424761,0.9574744059454907,0.9912280701754386,0.04751461988304093,0.008771929824561403,2736,2712,130,24,0.2245975992334411,0.22459759923344105,0.9748579782571017,0.9235668789808917,0.09978768577494693,0.07643312101910828,1413,1305,141,108,0.9681851048445409,0.06531694384188962,0.03181489515545915
S10,9,NAIG,4,365;425;620;450,255,65,80,0.9742747673782156,0.2328776843940264,0.2328776843940263,0.9726967190990059,0.9681851048445409,0.026271390696553387,0.03181489515545915,4149,4017,109,132,0.24555149167388635,0.24555149167388635,0.9735879438913885,0.9912280701754386,0.01206140350877193,0.008771929824561403,2736,2712,33,24,0.22524996529411628,0.22524996529411628,0.9746666467675712,0.9235668789808917,0.0537862703467799,0.07643312101910828,1413,1305,76,108,0.9681851048445409,0.026271390696553387,0.03181489515545915
S10,9,NAIG,6,365;425;620;450;545;695,330,65,5,0.980295566502463,0.23063795375671753,0.2306379537567175,0.9731634878038428,0.9681851048445409,0.026271390696553387,0.03181489515545915,4149,4017,109,132,0.2384332732875394,0.23843327328753938,0.9745530315328285,0.9922655494682565,0.010634869481147276,0.007734450531743474,3103,3079,33,24,0.225781361591413,0.22578136159141302,0.974607472941097,0.8967495219885278,0.07265774378585087,0.10325047801147227,1046,938,76,108,0.9681851048445409,0.026271390696553387,0.03181489515545915
S10,9,NAIG,8,365;425;620;450;545;695;505;475,330,65,5,0.9666119321291736,0.22699919177879863,0.2269991917787986,0.9739401472406272,0.9681851048445409,0.026271390696553387,0.03181489515545915,4149,4017,109,132,0.22902559970729858,0.22902559970729858,0.975714987706461,0.9922655494682565,0.010634869481147276,0.007734450531743474,3103,3079,33,24,0.22576190846149052,0.22576190846149055,0.9746148719426934,0.8967495219885278,0.07265774378585087,0.10325047801147227,1046,938,76,108,0.9681851048445409,0.026271390696553387,0.03181489515545915
S10,9,Uniform,2,300;700,400,0,0,0.8489326765188834,0.3239405714264444,0.3239405714264444,0.9477322571132744,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,0.3239405714264444,0.3239405714264444,0.9477322571132744,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,,,,,,,0,0,0,0,0.9115449505905038,0.606411183417691,0.08845504940949626
S10,9,Uniform,3,300;500;700,400,0,0,0.9556650246305418,0.32006495835375715,0.3200649583537571,0.9517461285422246,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,0.32006495835375715,0.3200649583537571,0.9517461285422246,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,,,,,,,0,0,0,0,0.9363702096890817,0.18775608580380815,0.0636297903109183
S10,9,Uniform,4,300;435;565;700,400,0,0,0.976464148877942,0.33058192893840027,0.33058192893840027,0.9507656677935968,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,0.33058192893840027,0.33058192893840027,0.9507656677935968,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,,,,,,,0,0,0,0,0.9983128464690287,0.1099060014461316,0.0016871535309713184
S10,9,Uniform,6,300;380;460;540;620;700,400,0,0,0.9890530925013684,0.3000909388247618,0.3000909388247618,0.9550749424718529,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,0.3000909388247618,0.3000909388247618,0.9550749424718529,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,,,,,,,0,0,0,0,0.9983128464690287,0.04338394793926247,0.0016871535309713184
S10,9,Uniform,8,300;355;415;470;530;585;645;700,400,0,0,0.9950738916256158,0.2518483130967748,0.2518483130967748,0.9691169625751462,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,0.2518483130967748,0.2518483130967748,0.9691169625751462,0.9983128464690287,0.023620149433598456,0.0016871535309713184,4149,4142,98,7,,,,,,,0,0,0,0,0.9983128464690287,0.023620149433598456,0.0016871535309713184
S11,10,NAIG,2,365;425,60,65,275,0.9430760810071156,0.23805643713539332,0.2380564371353933,0.9753794916558921,0.9681851048445409,0.19040732706676308,0.03181489515545915,4149,4017,790,132,0.22303372246041756,0.2230337224604175,0.9791868624601998,0.9733036707452726,0.17908787541713014,0.026696329254727477,899,875,161,24,0.24355075334759926,0.2435507533475993,0.9739225191263662,0.9667692307692307,0.19353846153846155,0.03323076923076923,3250,3142,629,108,0.9681851048445409,0.19040732706676308,0.03181489515545915
S11,10,NAIG,3,365;425;480,115,65,220,0.9551176792556104,0.2193459312538267,0.21934593125382668,0.9779372401753493,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.24822797388622522,0.24822797388622522,0.9744812829623596,0.9847328244274809,0.056615776081424936,0.015267175572519083,1572,1548,89,24,0.20017355083780666,0.2001735508378066,0.9806747650822153,0.9580908032596042,0.0446255335661622,0.04190919674039581,2577,2469,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S11,10,NAIG,4,365;425;480;620,255,65,80,0.9534756431308156,0.21895262962621864,0.21895262962621861,0.97802713611305,0.9681851048445409,0.049168474331164135,0.03181489515545915,4149,4017,204,132,0.23076777140861018,0.23076777140861018,0.9773612738422972,0.9912280701754386,0.03252923976608187,0.008771929824561403,2736,2712,89,24,0.20698591406433692,0.20698591406433683,0.9792280068547824,0.9235668789808917,0.08138711960368011,0.07643312101910828,1413,1305,115,108,0.9681851048445409,0.049168474331164135,0.03181489515545915
S11,10,NAIG,6,365;425;480;620;545;330,290,30,80,0.9715380405035576,0.29344661591821847,0.29344661591821847,0.9665077924329316,0.9893950349481803,0.021209930103639432,0.010604965051819716,4149,4105,88,44,0.3019562134412935,0.3019562134412935,0.9631028574878956,0.9957173447537473,0.016518813092688895,0.004282655246252677,3269,3255,54,14,0.26552887050974633,0.2655288705097463,0.9770316337206736,0.9659090909090909,0.038636363636363635,0.03409090909090909,880,850,34,30,0.9893950349481803,0.021209930103639432,0.010604965051819716
S11,10,NAIG,8,365;425;480;620;545;330;505;305,315,5,80,0.9737274220032842,0.2639628023836763,0.2639628023836763,0.9646192488357911,0.9983128464690287,0.009640877319836105,0.0016871535309713184,4149,4142,40,7,0.2620832213489939,0.262083221348994,0.9650492517441712,0.9983695652173913,0.00923913043478261,0.0016304347826086956,3680,3674,34,6,0.29112882873339735,0.29112882873339735,0.9788620294185036,0.997867803837953,0.01279317697228145,0.0021321961620469083,469,468,6,1,0.9983128464690287,0.009640877319836105,0.0016871535309713184
S11,10,Uniform,2,300;700,400,0,0,0.7931034482758622,0.2619179051398478,0.2619179051398478,0.9668412076204576,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,0.2619179051398478,0.2619179051398478,0.9668412076204576,0.9115449505905038,0.606411183417691,0.08845504940949626,4149,3782,2516,367,,,,,,,0,0,0,0,0.9115449505905038,0.606411183417691,0.08845504940949626
S11,10,Uniform,3,300;500;700,400,0,0,0.909688013136289,0.2558778823539781,0.2558778823539781,0.9703049749115866,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,0.2558778823539781,0.2558778823539781,0.9703049749115866,0.9363702096890817,0.18775608580380815,0.0636297903109183,4149,3885,779,264,,,,,,,0,0,0,0,0.9363702096890817,0.18775608580380815,0.0636297903109183
S11,10,Uniform,4,300;435;565;700,400,0,0,0.9485495347564314,0.2637237504303027,0.26372375043030266,0.9678764444726567,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,0.2637237504303027,0.26372375043030266,0.9678764444726567,0.9983128464690287,0.1099060014461316,0.0016871535309713184,4149,4142,456,7,,,,,,,0,0,0,0,0.9983128464690287,0.1099060014461316,0.0016871535309713184
S11,10,Uniform,6,300;380;460;540;620;700,400,0,0,0.9540229885057472,0.24428203929153208,0.24428203929153208,0.9702103098353627,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,0.24428203929153208,0.24428203929153208,0.9702103098353627,0.9983128464690287,0.04338394793926247,0.0016871535309713184,4149,4142,180,7,,,,,,,0,0,0,0,0.9983128464690287,0.04338394793926247,0.0016871535309713184
