site_id,strategy,K,selected_ex,relative_frobenius_error_fullrange,relative_frobenius_error_interpdomain,spectral_cosine_fullrange,spectral_cosine_interpdomain,reconstruction_supported_fraction_fullrange,unsupported_fraction_fullrange
S18,Uniform,2,300;700,0.2085454410295808,0.2085454410295808,0.9783206210699392,0.9783206210699392,0.9115449505905038,0.0884550494094962
S18,Uniform,3,300;500;700,0.1845898803077652,0.1845898803077652,0.9832915499097334,0.9832915499097334,0.9363702096890816,0.0636297903109183
S18,Uniform,4,300;435;565;700,0.1874410991815191,0.1874410991815191,0.982993809004756,0.982993809004756,0.9983128464690288,0.0016871535309713
S18,Uniform,6,300;380;460;540;620;700,0.1831718094772451,0.1831718094772451,0.9833292788006448,0.9833292788006448,0.9983128464690288,0.0016871535309713
S18,Uniform,8,300;355;415;470;530;585;645;700,0.1604529779558547,0.1604529779558547,0.9873458481198292,0.9873458481198292,0.9983128464690288,0.0016871535309713
S19,NAIG,2,325;410,0.3528197377821369,0.270594374276999,0.9460739274305088,0.9627387642723808,0.9910821884791516,0.0089178115208483
S19,NAIG,3,325;410;610,0.3111827800659562,0.3336489461627689,0.9543851336585076,0.945270928055718,0.9910821884791516,0.0089178115208483
S19,NAIG,4,325;410;610;475,0.3892085432380679,0.3894361682752848,0.9349308795840174,0.9290366403281244,0.9910821884791516,0.0089178115208483
S19,NAIG,6,325;410;610;475;365;495,0.3986399685313323,0.4318970670429196,0.9363476346913006,0.9219817678618926,0.9910821884791516,0.0089178115208483
S19,NAIG,8,325;410;610;475;365;495;305;700,0.3705990349710317,0.3720065531433526,0.9291756453963927,0.9292162376887864,0.9987948903350204,0.0012051096649795
S19,Uniform,2,300;700,0.3761516602116632,0.3761516602116632,0.931638160059073,0.931638160059073,0.9115449505905038,0.0884550494094962
S19,Uniform,3,300;500;700,0.3508283340442283,0.3508283340442283,0.9415117283302602,0.9415117283302602,0.9363702096890816,0.0636297903109183
S19,Uniform,4,300;435;565;700,0.3663465776660978,0.3663465776660978,0.9331545130038122,0.9331545130038122,0.9983128464690288,0.0016871535309713
S19,Uniform,6,300;380;460;540;620;700,0.3001222813488381,0.3001222813488381,0.9547865995978072,0.9547865995978072,0.9983128464690288,0.0016871535309713
S19,Uniform,8,300;355;415;470;530;585;645;700,0.2431494155713229,0.2431494155713229,0.9717487435777056,0.9717487435777056,0.9983128464690288,0.0016871535309713
S20,NAIG,2,365;480,0.2716722050495158,0.3474799786189117,0.9676960878727624,0.964343969680945,0.9681851048445408,0.0318148951554591
S20,NAIG,3,365;480;630,0.2660303151598927,0.3343671803546599,0.9698673569407376,0.9635906874365148,0.9681851048445408,0.0318148951554591
S20,NAIG,4,365;480;630;545,0.2656429882286318,0.3333482851502859,0.9697190452305052,0.963128068510062,0.9681851048445408,0.0318148951554591
S20,NAIG,6,365;480;630;545;425;695,0.2278136162872385,0.258399461013357,0.9755921191952752,0.9715394730827988,0.9681851048445408,0.0318148951554591
S20,NAIG,8,365;480;630;545;425;695;510;400,0.2466111848825752,0.2902410726286879,0.9713875409034152,0.9668959273367204,0.9766208724993974,0.0233791275006025
S20,Uniform,2,300;700,0.290049147215651,0.290049147215651,0.9642711187497092,0.9642711187497092,0.9115449505905038,0.0884550494094962
S20,Uniform,3,300;500;700,0.2840854210461063,0.2840854210461063,0.9709158932662498,0.9709158932662498,0.9363702096890816,0.0636297903109183
S20,Uniform,4,300;435;565;700,0.2931076073380487,0.2931076073380487,0.9680782169563976,0.9680782169563976,0.9983128464690288,0.0016871535309713
S20,Uniform,6,300;380;460;540;620;700,0.2502530517151722,0.2502530517151722,0.9703184004318892,0.9703184004318892,0.9983128464690288,0.0016871535309713
S20,Uniform,8,300;355;415;470;530;585;645;700,0.2020586594557354,0.2020586594557354,0.9795544376373588,0.9795544376373588,0.9983128464690288,0.0016871535309713
S21,NAIG,2,365;545,0.705752877407163,0.6250855891365483,0.7569746694220071,0.7813734765767385,0.9681851048445408,0.0318148951554591
S21,NAIG,3,365;545;480,0.6848498063105026,0.5912507607304912,0.7705168024217488,0.8064906321805834,0.9681851048445408,0.0318148951554591
S21,NAIG,4,365;545;480;620,0.6850348476261097,0.5878994372610346,0.7697872047790265,0.8089341725804857,0.9681851048445408,0.0318148951554591
S21,NAIG,6,365;545;480;620;425;695,0.6584072730114363,0.5429385893352151,0.7988341802038599,0.8411731168402484,0.9681851048445408,0.0318148951554591
S21,NAIG,8,365;545;480;620;425;695;505;450,0.6334682557787704,0.5006566575457566,0.8209399745268212,0.8683071007099409,0.9681851048445408,0.0318148951554591
S21,Uniform,2,300;700,0.662074646325469,0.662074646325469,0.7628724092048386,0.7628724092048386,0.9115449505905038,0.0884550494094962
S21,Uniform,3,300;500;700,0.6437700972203241,0.6437700972203241,0.7853883294414046,0.7853883294414046,0.9363702096890816,0.0636297903109183
S21,Uniform,4,300;435;565;700,0.6398349795176516,0.6398349795176516,0.7708309291668166,0.7708309291668166,0.9983128464690288,0.0016871535309713
S21,Uniform,6,300;380;460;540;620;700,0.5742383875419789,0.5742383875419789,0.8212778860219655,0.8212778860219655,0.9983128464690288,0.0016871535309713
S21,Uniform,8,300;355;415;470;530;585;645;700,0.5493426874227995,0.5493426874227995,0.8358212260565356,0.8358212260565356,0.9983128464690288,0.0016871535309713
S22,NAIG,2,365;695,0.5834917585256404,0.5032092945284421,0.8343705383332308,0.8641656512948225,0.9681851048445408,0.0318148951554591
S22,NAIG,3,365;695;425,0.5610275765511509,0.4677156905497314,0.8593257286383392,0.8870720303954265,0.9681851048445408,0.0318148951554591
S22,NAIG,4,365;695;425;545,0.530947916368783,0.4180393282820883,0.8663943090928538,0.9085144008108924,0.9681851048445408,0.0318148951554591
S22,NAIG,6,365;695;425;545;480;620,0.524098261395611,0.4062679702103607,0.8714549280583114,0.9137592091043604,0.9681851048445408,0.0318148951554591
S22,NAIG,8,365;695;425;545;480;620;315;335,0.5959221833485138,0.5636045529634989,0.808018659262276,0.8260902965420115,0.9980718245360328,0.0019281754639672
S22,Uniform,2,300;700,0.6056297417454498,0.6056297417454498,0.82326233878717,0.82326233878717,0.9115449505905038,0.0884550494094962
S22,Uniform,3,300;500;700,0.5839165807504517,0.5839165807504517,0.8370572009223035,0.8370572009223035,0.9363702096890816,0.0636297903109183
S22,Uniform,4,300;435;565;700,0.5588484497197718,0.5588484497197718,0.8304269309603818,0.8304269309603818,0.9983128464690288,0.0016871535309713
S22,Uniform,6,300;380;460;540;620;700,0.4786111274389454,0.4786111274389454,0.8829578592295221,0.8829578592295221,0.9983128464690288,0.0016871535309713
S22,Uniform,8,300;355;415;470;530;585;645;700,0.4662092754318269,0.4662092754318269,0.884720308256242,0.884720308256242,0.9983128464690288,0.0016871535309713
S23,NAIG,2,400;660,0.2976538221866516,0.3061980556978407,0.9559735654074422,0.9648038753719664,0.940226560617016,0.0597734393829838
S23,NAIG,3,400;660;620,0.3003173944670355,0.3117390991771796,0.9563948996467442,0.9696479502070108,0.940226560617016,0.0597734393829838
S23,NAIG,4,400;660;620;535,0.2995580076321036,0.3101474123433819,0.9555739544234508,0.9647819239859264,0.940226560617016,0.0597734393829838
S23,NAIG,6,400;660;620;535;365;435,0.2920864792733775,0.2772638085377814,0.9583510899915892,0.9673985860990204,0.9766208724993974,0.0233791275006025
S23,NAIG,8,400;660;620;535;365;435;695;505,0.2921722684907837,0.2762536551580756,0.9573301177063932,0.964623747702124,0.9766208724993974,0.0233791275006025
S23,Uniform,2,300;700,0.2543826308307444,0.2543826308307444,0.968179106193197,0.968179106193197,0.9115449505905038,0.0884550494094962
S23,Uniform,3,300;500;700,0.2504417184024785,0.2504417184024785,0.9717251609995224,0.9717251609995224,0.9363702096890816,0.0636297903109183
S23,Uniform,4,300;435;565;700,0.2486535552013371,0.2486535552013371,0.9706384992859524,0.9706384992859524,0.9983128464690288,0.0016871535309713
S23,Uniform,6,300;380;460;540;620;700,0.2141423043052253,0.2141423043052253,0.9768578586609172,0.9768578586609172,0.9983128464690288,0.0016871535309713
S23,Uniform,8,300;355;415;470;530;585;645;700,0.1827350355808111,0.1827350355808111,0.9833177891311556,0.9833177891311556,0.9983128464690288,0.0016871535309713
S24,NAIG,2,365;425,0.2923005490473331,0.2582955475573408,0.9578439393650388,0.9661125413352146,0.9681851048445408,0.0318148951554591
S24,NAIG,3,365;425;480,0.2916590811751421,0.2834936026991985,0.9584681640154712,0.9589814610225575,0.9681851048445408,0.0318148951554591
S24,NAIG,4,365;425;480;620,0.2886297259689968,0.2622011895788725,0.9585269089740464,0.9650363434035067,0.9681851048445408,0.0318148951554591
S24,NAIG,6,365;425;480;620;545;330,0.3129962343347329,0.2963992893519958,0.9522586669359164,0.9555901707335815,0.9893950349481804,0.0106049650518197
S24,NAIG,8,365;425;480;620;545;330;505;305,0.3518446595596086,0.3497682221065623,0.936510027735908,0.936915169777839,0.9983128464690288,0.0016871535309713
S24,Uniform,2,300;700,0.3301336904110206,0.3301336904110206,0.9440117535998496,0.9440117535998496,0.9115449505905038,0.0884550494094962
S24,Uniform,3,300;500;700,0.3087848663628696,0.3087848663628696,0.9525798686480056,0.9525798686480056,0.9363702096890816,0.0636297903109183
S24,Uniform,4,300;435;565;700,0.3058499866893925,0.3058499866893925,0.9527391164660464,0.9527391164660464,0.9983128464690288,0.0016871535309713
S24,Uniform,6,300;380;460;540;620;700,0.2778045953521917,0.2778045953521917,0.9625195846062292,0.9625195846062292,0.9983128464690288,0.0016871535309713
S24,Uniform,8,300;355;415;470;530;585;645;700,0.2705126469652889,0.2705126469652889,0.962722946888686,0.962722946888686,0.9983128464690288,0.0016871535309713
S25,NAIG,2,365;425,0.2178660845307675,0.1805176633844448,0.9788665570925438,0.985280043771039,0.9681851048445408,0.0318148951554591
S25,NAIG,3,365;425;480,0.209281582183969,0.2348770473236328,0.9795661885950808,0.9752502885768454,0.9681851048445408,0.0318148951554591
S25,NAIG,4,365;425;480;620,0.2075317124760453,0.2293935814307613,0.979782486523331,0.975831759133512,0.9681851048445408,0.0318148951554591
S25,NAIG,6,365;425;480;620;660;695,0.2068833250287943,0.2259666714409628,0.979964226386082,0.9764262471903684,0.9681851048445408,0.0318148951554591
S25,NAIG,8,365;425;480;620;660;695;450;505,0.1864953790909215,0.1850523404298631,0.9829942386158024,0.9828868047224868,0.9681851048445408,0.0318148951554591
S25,Uniform,2,300;700,0.2725650824699425,0.2725650824699425,0.9650204758189124,0.9650204758189124,0.9115449505905038,0.0884550494094962
S25,Uniform,3,300;500;700,0.2605058666424106,0.2605058666424106,0.9736527795287035,0.9736527795287035,0.9363702096890816,0.0636297903109183
S25,Uniform,4,300;435;565;700,0.2696569660732324,0.2696569660732324,0.96848156200734,0.96848156200734,0.9983128464690288,0.0016871535309713
S25,Uniform,6,300;380;460;540;620;700,0.2329259984454041,0.2329259984454041,0.9741388612397208,0.9741388612397208,0.9983128464690288,0.0016871535309713
S25,Uniform,8,300;355;415;470;530;585;645;700,0.1919923637146827,0.1919923637146827,0.981545934333674,0.981545934333674,0.9983128464690288,0.0016871535309713
S26,NAIG,2,365;425,0.2452138301323595,0.1933395364696006,0.9701265846523148,0.9815889658742364,0.9681851048445408,0.0318148951554591
S26,NAIG,3,365;425;620,0.2463179240770203,0.2234582629713009,0.9697775117318898,0.9748442647408396,0.9681851048445408,0.0318148951554591
S26,NAIG,4,365;425;620;545,0.2456992437418986,0.2249089121051294,0.9698954468220756,0.97450560637,0.9681851048445408,0.0318148951554591
S26,NAIG,6,365;425;620;545;475;345,0.2611907982533731,0.2510704629147643,0.9681656653258284,0.9688488243729478,0.9930103639431188,0.0069896360568811
S26,NAIG,8,365;425;620;545;475;345;505;305,0.2625535974980112,0.2588628188998694,0.9649808584146612,0.9662978467814388,0.997589780670041,0.002410219329959
S26,Uniform,2,300;700,0.2757672911933825,0.2757672911933825,0.9622722100514296,0.9622722100514296,0.9115449505905038,0.0884550494094962
S26,Uniform,3,300;500;700,0.2572379138865162,0.2572379138865162,0.969546051301746,0.969546051301746,0.9363702096890816,0.0636297903109183
S26,Uniform,4,300;435;565;700,0.2846596703669375,0.2846596703669375,0.958635171006626,0.958635171006626,0.9983128464690288,0.0016871535309713
S26,Uniform,6,300;380;460;540;620;700,0.234144126848677,0.234144126848677,0.9734812962972812,0.9734812962972812,0.9983128464690288,0.0016871535309713
S26,Uniform,8,300;355;415;470;530;585;645;700,0.2241978829867014,0.2241978829867014,0.974560290920918,0.974560290920918,0.9983128464690288,0.0016871535309713
S27,NAIG,2,365;620,0.24044831225049,0.2296125169687946,0.9721536766340128,0.974153750913589,0.9681851048445408,0.0318148951554591
S27,NAIG,3,365;620;545,0.2384446847244976,0.2270013064287775,0.9726175677210837,0.9746778385846758,0.9681851048445408,0.0318148951554591
S27,NAIG,4,365;620;545;450,0.2445290039657388,0.2344618311824633,0.9717413838756668,0.9734321153368448,0.9681851048445408,0.0318148951554591
S27,NAIG,6,365;620;545;450;425;685,0.2362743794849819,0.2190859211551512,0.9727827874052392,0.9760588009032586,0.9681851048445408,0.0318148951554591
S27,NAIG,8,365;620;545;450;425;685;475;505,0.227442830160759,0.2051594754563131,0.9743244789050548,0.9787366784100934,0.9681851048445408,0.0318148951554591
S27,Uniform,2,300;700,0.2738578661277893,0.2738578661277893,0.9619251599407744,0.9619251599407744,0.9115449505905038,0.0884550494094962
S27,Uniform,3,300;500;700,0.2356427467533974,0.2356427467533974,0.9723697440082844,0.9723697440082844,0.9363702096890816,0.0636297903109183
S27,Uniform,4,300;435;565;700,0.2374021473942308,0.2374021473942308,0.971580137952378,0.971580137952378,0.9983128464690288,0.0016871535309713
S27,Uniform,6,300;380;460;540;620;700,0.2164971929292405,0.2164971929292405,0.9769926488538364,0.9769926488538364,0.9983128464690288,0.0016871535309713
S27,Uniform,8,300;355;415;470;530;585;645;700,0.2131811646475677,0.2131811646475677,0.9771014758419247,0.9771014758419247,0.9983128464690288,0.0016871535309713
S28,NAIG,2,365;425,0.183012084916524,0.1701532871054708,0.9834223957895636,0.9856674951108424,0.9681851048445408,0.0318148951554591
S28,NAIG,3,365;425;620,0.1791806424134799,0.1739098634031355,0.9838537853660864,0.9847615920914684,0.9681851048445408,0.0318148951554591
S28,NAIG,4,365;425;620;545,0.1778006599241795,0.1726537542135505,0.984110571698134,0.9849830684178488,0.9681851048445408,0.0318148951554591
S28,NAIG,6,365;425;620;545;465;335,0.1972727627952568,0.1960608548692826,0.980547392856881,0.9805924614098276,0.9915642323451436,0.0084357676548565
S28,NAIG,8,365;425;620;545;465;335;660;505,0.1894704919414954,0.1855087993478766,0.9818996045067424,0.9827221694965168,0.9915642323451436,0.0084357676548565
S28,Uniform,2,300;700,0.2088812962125188,0.2088812962125188,0.9779792736314376,0.9779792736314376,0.9115449505905038,0.0884550494094962
S28,Uniform,3,300;500;700,0.1949824094361355,0.1949824094361355,0.98188903044353,0.98188903044353,0.9363702096890816,0.0636297903109183
S28,Uniform,4,300;435;565;700,0.1929739746760322,0.1929739746760322,0.9812234764716484,0.9812234764716484,0.9983128464690288,0.0016871535309713
S28,Uniform,6,300;380;460;540;620;700,0.1835329701549026,0.1835329701549026,0.9831060201998368,0.9831060201998368,0.9983128464690288,0.0016871535309713
S28,Uniform,8,300;355;415;470;530;585;645;700,0.1743812090172039,0.1743812090172039,0.9848276937348605,0.9848276937348605,0.9983128464690288,0.0016871535309713
S30,NAIG,2,365;425,0.1914018211363729,0.1767791071115544,0.982361640228894,0.9855247029798792,0.9681851048445408,0.0318148951554591
S30,NAIG,3,365;425;480,0.1876274345635242,0.1881598652522572,0.9829688796053162,0.983731737328026,0.9681851048445408,0.0318148951554591
S30,NAIG,4,365;425;480;620,0.182023956153644,0.1862749704776796,0.9838172652272964,0.9839319360626771,0.9681851048445408,0.0318148951554591
S30,NAIG,6,365;425;480;620;545;330,0.199916599096988,0.203301377169452,0.9814507127032264,0.9807571224646916,0.9893950349481804,0.0106049650518197
S30,NAIG,8,365;425;480;620;545;330;505;400,0.1920741177875507,0.1928347728185946,0.9825018572646292,0.9822717419346302,0.9893950349481804,0.0106049650518197
S30,Uniform,2,300;700,0.1870301448042044,0.1870301448042044,0.9823849279456622,0.9823849279456622,0.9115449505905038,0.0884550494094962
S30,Uniform,3,300;500;700,0.1737596033495723,0.1737596033495723,0.9849124570266998,0.9849124570266998,0.9363702096890816,0.0636297903109183
S30,Uniform,4,300;435;565;700,0.1820222483289942,0.1820222483289942,0.9834006984617256,0.9834006984617256,0.9983128464690288,0.0016871535309713
S30,Uniform,6,300;380;460;540;620;700,0.1746912293487718,0.1746912293487718,0.9846799148195332,0.9846799148195332,0.9983128464690288,0.0016871535309713
S30,Uniform,8,300;355;415;470;530;585;645;700,0.157858837709708,0.157858837709708,0.9876979322419306,0.9876979322419306,0.9983128464690288,0.0016871535309713
