site_id,strategy,K,selected_ex,rho_structure,relative_frobenius_error_fullrange,spectral_cosine_fullrange,reconstruction_supported_fraction_fullrange,unsupported_fraction_fullrange
S22,Uniform,4,300;435;565;700,0.9605911330049264,0.5588484497197718,0.8304269309603818,0.9983128464690288,0.0016871535309713
S22,Uniform,6,300;380;460;540;620;700,0.981937602627258,0.4786111274389454,0.8829578592295221,0.9983128464690288,0.0016871535309713
S22,Uniform,8,300;355;415;470;530;585;645;700,0.9906951286261632,0.4662092754318269,0.884720308256242,0.9983128464690288,0.0016871535309713
S23,NAIG,2,400;660,0.794745484400657,0.2976538221866516,0.9559735654074422,0.940226560617016,0.0597734393829838
S23,NAIG,3,400;660;620,0.8631636562671046,0.3003173944670355,0.9563948996467442,0.940226560617016,0.0597734393829838
S23,NAIG,4,400;660;620;535,0.8675424192665572,0.2995580076321036,0.9555739544234508,0.940226560617016,0.0597734393829838
S23,NAIG,6,400;660;620;535;365;435,0.9649698960043788,0.2920864792733775,0.9583510899915892,0.9766208724993974,0.0233791275006025
S23,NAIG,8,400;660;620;535;365;435;695;505,0.970990695128626,0.2921722684907837,0.9573301177063932,0.9766208724993974,0.0233791275006025
S23,Uniform,2,300;700,0.7728516694033938,0.2543826308307444,0.968179106193197,0.9115449505905038,0.0884550494094962
S23,Uniform,3,300;500;700,0.912424740010947,0.2504417184024785,0.9717251609995224,0.9363702096890816,0.0636297903109183
S23,Uniform,4,300;435;565;700,0.9638752052545156,0.2486535552013371,0.9706384992859524,0.9983128464690288,0.0016871535309713
S23,Uniform,6,300;380;460;540;620;700,0.9605911330049262,0.2141423043052253,0.9768578586609172,0.9983128464690288,0.0016871535309713
S23,Uniform,8,300;355;415;470;530;585;645;700,0.983032293377121,0.1827350355808111,0.9833177891311556,0.9983128464690288,0.0016871535309713
S24,NAIG,2,365;425,0.8702791461412153,0.2923005490473331,0.9578439393650388,0.9681851048445408,0.0318148951554591
S24,NAIG,3,365;425;480,0.9151614668856048,0.2916590811751421,0.9584681640154712,0.9681851048445408,0.0318148951554591
S24,NAIG,4,365;425;480;620,0.9173508483853312,0.2886297259689968,0.9585269089740464,0.9681851048445408,0.0318148951554591
S24,NAIG,6,365;425;480;620;545;330,0.9507389162561576,0.3129962343347329,0.9522586669359164,0.9893950349481804,0.0106049650518197
S24,NAIG,8,365;425;480;620;545;330;505;305,0.9759168035030104,0.3518446595596086,0.936510027735908,0.9983128464690288,0.0016871535309713
S24,Uniform,2,300;700,0.8489326765188834,0.3301336904110206,0.9440117535998496,0.9115449505905038,0.0884550494094962
S24,Uniform,3,300;500;700,0.926655719759168,0.3087848663628696,0.9525798686480056,0.9363702096890816,0.0636297903109183
S24,Uniform,4,300;435;565;700,0.9589490968801314,0.3058499866893925,0.9527391164660464,0.9983128464690288,0.0016871535309713
S24,Uniform,6,300;380;460;540;620;700,0.9649698960043788,0.2778045953521917,0.9625195846062292,0.9983128464690288,0.0016871535309713
S24,Uniform,8,300;355;415;470;530;585;645;700,0.9797482211275312,0.2705126469652889,0.962722946888686,0.9983128464690288,0.0016871535309713
S25,NAIG,2,365;425,0.9540229885057472,0.2178660845307675,0.9788665570925438,0.9681851048445408,0.0318148951554591
S25,NAIG,3,365;425;480,0.9540229885057472,0.209281582183969,0.9795661885950808,0.9681851048445408,0.0318148951554591
S25,NAIG,4,365;425;480;620,0.9578544061302684,0.2075317124760453,0.979782486523331,0.9681851048445408,0.0318148951554591
S25,NAIG,6,365;425;480;620;660;695,0.9507389162561576,0.2068833250287943,0.979964226386082,0.9681851048445408,0.0318148951554591
S25,NAIG,8,365;425;480;620;660;695;450;505,0.9507389162561576,0.1864953790909215,0.9829942386158024,0.9681851048445408,0.0318148951554591
S25,Uniform,2,300;700,0.7909140667761357,0.2725650824699425,0.9650204758189124,0.9115449505905038,0.0884550494094962
S25,Uniform,3,300;500;700,0.9578544061302684,0.2605058666424106,0.9736527795287035,0.9363702096890816,0.0636297903109183
S25,Uniform,4,300;435;565;700,0.9469074986316364,0.2696569660732324,0.96848156200734,0.9983128464690288,0.0016871535309713
S25,Uniform,6,300;380;460;540;620;700,0.986863711001642,0.2329259984454041,0.9741388612397208,0.9983128464690288,0.0016871535309713
S25,Uniform,8,300;355;415;470;530;585;645;700,0.9950738916256158,0.1919923637146827,0.981545934333674,0.9983128464690288,0.0016871535309713
S26,NAIG,2,365;425,0.8232074438970991,0.2452138301323595,0.9701265846523148,0.9681851048445408,0.0318148951554591
S26,NAIG,3,365;425;620,0.8494800218938151,0.2463179240770203,0.9697775117318898,0.9681851048445408,0.0318148951554591
S26,NAIG,4,365;425;620;545,0.8949096880131364,0.2456992437418986,0.9698954468220756,0.9681851048445408,0.0318148951554591
S26,NAIG,6,365;425;620;545;475;345,0.9386973180076628,0.2611907982533731,0.9681656653258284,0.9930103639431188,0.0069896360568811
S26,NAIG,8,365;425;620;545;475;345;505;305,0.9512862616310892,0.2625535974980112,0.9649808584146612,0.997589780670041,0.002410219329959
S26,Uniform,2,300;700,0.8149972632731255,0.2757672911933825,0.9622722100514296,0.9115449505905038,0.0884550494094962
S26,Uniform,3,300;500;700,0.9146141215106732,0.2572379138865162,0.969546051301746,0.9363702096890816,0.0636297903109183
S26,Uniform,4,300;435;565;700,0.921729611384784,0.2846596703669375,0.958635171006626,0.9983128464690288,0.0016871535309713
S26,Uniform,6,300;380;460;540;620;700,0.971538040503558,0.234144126848677,0.9734812962972812,0.9983128464690288,0.0016871535309713
S26,Uniform,8,300;355;415;470;530;585;645;700,0.9906951286261632,0.2241978829867014,0.974560290920918,0.9983128464690288,0.0016871535309713
S27,NAIG,2,365;620,0.950191570881226,0.24044831225049,0.9721536766340128,0.9681851048445408,0.0318148951554591
S27,NAIG,3,365;620;545,0.9578544061302684,0.2384446847244976,0.9726175677210837,0.9681851048445408,0.0318148951554591
S27,NAIG,4,365;620;545;450,0.956759715380405,0.2445290039657388,0.9717413838756668,0.9681851048445408,0.0318148951554591
S27,NAIG,6,365;620;545;450;425;685,0.9315818281335524,0.2362743794849819,0.9727827874052392,0.9681851048445408,0.0318148951554591
S27,NAIG,8,365;620;545;450;425;685;475;505,0.9381499726327313,0.227442830160759,0.9743244789050548,0.9681851048445408,0.0318148951554591
S27,Uniform,2,300;700,0.8773946360153257,0.2738578661277893,0.9619251599407744,0.9115449505905038,0.0884550494094962
S27,Uniform,3,300;500;700,0.9523809523809524,0.2356427467533974,0.9723697440082844,0.9363702096890816,0.0636297903109183
S27,Uniform,4,300;435;565;700,0.9584017515052,0.2374021473942308,0.971580137952378,0.9983128464690288,0.0016871535309713
S27,Uniform,6,300;380;460;540;620;700,0.9693486590038314,0.2164971929292405,0.9769926488538364,0.9983128464690288,0.0016871535309713
S27,Uniform,8,300;355;415;470;530;585;645;700,0.9748221127531472,0.2131811646475677,0.9771014758419247,0.9983128464690288,0.0016871535309713
S28,NAIG,2,365;425,0.9496442255062946,0.183012084916524,0.9834223957895636,0.9681851048445408,0.0318148951554591
S28,NAIG,3,365;425;620,0.9518336070060208,0.1791806424134799,0.9838537853660864,0.9681851048445408,0.0318148951554591
S28,NAIG,4,365;425;620;545,0.9584017515051996,0.1778006599241795,0.984110571698134,0.9681851048445408,0.0318148951554591
S28,NAIG,6,365;425;620;545;465;335,0.9748221127531472,0.1972727627952568,0.980547392856881,0.9915642323451436,0.0084357676548565
S28,NAIG,8,365;425;620;545;465;335;660;505,0.9781061850027366,0.1894704919414954,0.9818996045067424,0.9915642323451436,0.0084357676548565
S28,Uniform,2,300;700,0.9315818281335522,0.2088812962125188,0.9779792736314376,0.9115449505905038,0.0884550494094962
S28,Uniform,3,300;500;700,0.955665024630542,0.1949824094361355,0.98188903044353,0.9363702096890816,0.0636297903109183
S28,Uniform,4,300;435;565;700,0.9797482211275316,0.1929739746760322,0.9812234764716484,0.9983128464690288,0.0016871535309713
S28,Uniform,6,300;380;460;540;620;700,0.9786535303776684,0.1835329701549026,0.9831060201998368,0.9983128464690288,0.0016871535309713
S28,Uniform,8,300;355;415;470;530;585;645;700,0.9939792008757528,0.1743812090172039,0.9848276937348605,0.9983128464690288,0.0016871535309713
S30,NAIG,2,365;425,0.949096880131363,0.1914018211363729,0.982361640228894,0.9681851048445408,0.0318148951554591
S30,NAIG,3,365;425;480,0.9682539682539684,0.1876274345635242,0.9829688796053162,0.9681851048445408,0.0318148951554591
S30,NAIG,4,365;425;480;620,0.9688013136289,0.182023956153644,0.9838172652272964,0.9681851048445408,0.0318148951554591
S30,NAIG,6,365;425;480;620;545;330,0.9852216748768474,0.199916599096988,0.9814507127032264,0.9893950349481804,0.0106049650518197
S30,NAIG,8,365;425;480;620;545;330;505;400,0.9917898193760264,0.1920741177875507,0.9825018572646292,0.9893950349481804,0.0106049650518197
S30,Uniform,2,300;700,0.8106185002736727,0.1870301448042044,0.9823849279456622,0.9115449505905038,0.0884550494094962
S30,Uniform,3,300;500;700,0.8500273672687466,0.1737596033495723,0.9849124570266998,0.9363702096890816,0.0636297903109183
S30,Uniform,4,300;435;565;700,0.9578544061302684,0.1820222483289942,0.9834006984617256,0.9983128464690288,0.0016871535309713
S30,Uniform,6,300;380;460;540;620;700,0.971538040503558,0.1746912293487718,0.9846799148195332,0.9983128464690288,0.0016871535309713
S30,Uniform,8,300;355;415;470;530;585;645;700,0.9846743295019156,0.157858837709708,0.9876979322419306,0.9983128464690288,0.0016871535309713
